type	latitude	longitude	altitude (m)	name
W	41.814057094	-120.959413449	1434.7	640
W	41.814057094	-120.918090946	1474.0	641
W	41.814057094	-120.876768443	1551.5	642
W	41.814057094	-120.835445939	1603.2	643
W	41.814057094	-120.794123436	1508.6	644
W	41.814057094	-120.752800933	1511.9	645
W	41.814057094	-120.711478430	1530.6	646
W	41.814057094	-120.670155927	1546.3	647
W	41.814057094	-120.628833424	1561.7	648
W	41.814057094	-120.587510921	1576.8	649
W	41.814057094	-120.546188418	1580.0	650
W	41.814057094	-120.504865915	1492.4	651
W	41.814057094	-120.463543412	1434.0	652
W	41.814057094	-120.422220909	1434.0	653
W	41.814057094	-120.380898406	1434.0	654
W	41.814057094	-120.339575903	1878.4	655
W	41.814057094	-120.298253400	1705.9	656
W	41.814057094	-120.256930897	1615.3	657
W	41.814057094	-120.215608393	1827.2	658
W	41.814057094	-120.174285890	1422.8	659
W	41.814057094	-120.132963387	1356.4	660
W	41.814057094	-120.091640884	1360.9	661
W	41.814057094	-120.050318381	1565.3	662
W	41.814057094	-120.008995878	1639.8	663
W	41.783251514	-124.223891191	22.5	664
W	41.783251514	-124.182568688	14.6	665
W	41.783251514	-124.141246185	29.7	666
W	41.783251514	-124.099923682	168.6	667
W	41.783251514	-124.058601179	138.4	668
W	41.783251514	-124.017278676	180.8	669
W	41.783251514	-123.975956173	702.8	670
W	41.783251514	-123.934633670	650.5	671
W	41.783251514	-123.893311167	787.2	672
W	41.783251514	-123.851988664	757.7	673
W	41.783251514	-123.810666160	979.7	674
W	41.783251514	-123.769343657	1216.6	675
W	41.783251514	-123.728021154	1011.3	676
W	41.783251514	-123.686698651	1467.9	677
W	41.783251514	-123.645376148	1265.6	678
W	41.783251514	-123.604053645	1486.6	679
W	41.783251514	-123.562731142	1161.5	680
W	41.783251514	-123.521408639	1490.9	681
W	41.783251514	-123.480086136	943.5	682
W	41.783251514	-123.438763633	889.3	683
W	41.783251514	-123.397441130	349.9	684
W	41.783251514	-123.356118627	506.3	685
W	41.783251514	-123.314796124	348.1	686
W	41.783251514	-123.273473621	666.0	687
W	41.783251514	-123.232151118	868.6	688
W	41.783251514	-123.190828614	1461.8	689
W	41.783251514	-123.149506111	1199.2	690
W	41.783251514	-123.108183608	888.7	691
W	41.783251514	-123.066861105	459.1	692
W	41.783251514	-123.025538602	650.4	693
W	41.783251514	-122.984216099	1331.2	694
W	41.783251514	-122.942893596	1504.5	695
W	41.783251514	-122.901571093	939.2	696
W	41.783251514	-122.860248590	890.1	697
W	41.783251514	-122.818926087	1061.5	698
W	41.783251514	-122.777603584	1075.0	699
W	41.783251514	-122.736281081	983.0	700
W	41.783251514	-122.694958578	867.3	701
W	41.783251514	-122.653636075	1068.4	702
W	41.783251514	-122.612313571	1093.9	703
W	41.783251514	-122.570991068	936.8	704
W	41.783251514	-122.529668565	967.4	705
W	41.783251514	-122.488346062	811.9	706
W	41.783251514	-122.447023559	816.4	707
W	41.783251514	-122.405701056	964.1	708
W	41.783251514	-122.364378553	1017.8	709
W	41.783251514	-122.323056050	1218.0	710
W	41.783251514	-122.281733547	1519.2	711
W	41.783251514	-122.240411044	1643.7	712
W	41.783251514	-122.199088541	1832.0	713
W	41.783251514	-122.157766038	2173.1	714
W	41.783251514	-122.116443535	1445.4	715
W	41.783251514	-122.075121032	1298.8	716
W	41.783251514	-122.033798529	1299.7	717
W	41.783251514	-121.992476025	1300.9	718
W	41.783251514	-121.951153522	1312.2	719
W	41.783251514	-121.909831019	1378.6	720
W	41.783251514	-121.868508516	1507.4	721
W	41.783251514	-121.827186013	1410.7	722
W	41.783251514	-121.785863510	1384.7	723
W	41.783251514	-121.744541007	1321.3	724
W	41.783251514	-121.703218504	1325.4	725
W	41.783251514	-121.661896001	1432.6	726
W	41.783251514	-121.620573498	1388.2	727
W	41.783251514	-121.579250995	1299.4	728
W	41.783251514	-121.537928492	1269.8	729
W	41.783251514	-121.496605989	1282.2	730
W	41.783251514	-121.455283486	1258.6	731
W	41.783251514	-121.413960982	1257.0	732
W	41.783251514	-121.372638479	1259.8	733
W	41.783251514	-121.331315976	1256.9	734
W	41.783251514	-121.289993473	1345.4	735
W	41.783251514	-121.248670970	1458.2	736
W	41.783251514	-121.207348467	1407.4	737
W	41.783251514	-121.166025964	1393.5	738
W	41.783251514	-121.124703461	1379.4	739
W	41.783251514	-121.083380958	1384.9	740
W	41.783251514	-121.042058455	1402.8	741
W	41.783251514	-121.000735952	1442.6	742
W	41.783251514	-120.959413449	1448.8	743
W	41.783251514	-120.918090946	1522.6	744
W	41.783251514	-120.876768443	1528.9	745
W	41.783251514	-120.835445939	1541.7	746
W	41.783251514	-120.794123436	1495.2	747
W	41.783251514	-120.752800933	1525.4	748
W	41.783251514	-120.711478430	1523.7	749
W	41.783251514	-120.670155927	1531.7	750
W	41.783251514	-120.628833424	1547.6	751
W	41.783251514	-120.587510921	1562.9	752
W	41.783251514	-120.546188418	1573.5	753
W	41.783251514	-120.504865915	1434.7	754
W	41.783251514	-120.463543412	1434.0	755
W	41.783251514	-120.422220909	1434.4	756
W	41.783251514	-120.380898406	1439.8	757
W	41.783251514	-120.339575903	1785.3	758
W	41.783251514	-120.298253400	1966.1	759
W	41.783251514	-120.256930897	1852.9	760
W	41.783251514	-120.215608393	1925.2	761
W	41.783251514	-120.174285890	1389.2	762
W	41.783251514	-120.132963387	1356.4	763
W	41.783251514	-120.091640884	1360.6	764
W	41.783251514	-120.050318381	1615.9	765
W	41.783251514	-120.008995878	1671.1	766
W	41.752431127	-124.182568688	4.6	767
W	41.752431127	-124.141246185	140.5	768
W	41.752431127	-124.099923682	115.5	769
W	41.752431127	-124.058601179	422.2	770
W	41.752431127	-124.017278676	531.7	771
W	41.752431127	-123.975956173	327.6	772
W	41.752431127	-123.934633670	618.2	773
W	41.752431127	-123.893311167	787.4	774
W	41.752431127	-123.851988664	980.0	775
W	41.752431127	-123.810666160	907.0	776
W	41.752431127	-123.769343657	1125.6	777
W	41.752431127	-123.728021154	906.2	778
W	41.752431127	-123.686698651	1446.0	779
W	41.752431127	-123.645376148	911.6	780
W	41.752431127	-123.604053645	1143.8	781
W	41.752431127	-123.562731142	1011.6	782
W	41.752431127	-123.521408639	1159.0	783
W	41.752431127	-123.480086136	1212.1	784
W	41.752431127	-123.438763633	721.7	785
W	41.752431127	-123.397441130	333.3	786
W	41.752431127	-123.356118627	549.4	787
W	41.752431127	-123.314796124	724.9	788
W	41.752431127	-123.273473621	1034.0	789
W	41.752431127	-123.232151118	1022.0	790
W	41.752431127	-123.190828614	1651.3	791
W	41.752431127	-123.149506111	1412.2	792
W	41.752431127	-123.108183608	1750.3	793
W	41.752431127	-123.066861105	1414.1	794
W	41.752431127	-123.025538602	954.5	795
W	41.752431127	-122.984216099	1040.8	796
W	41.752431127	-122.942893596	859.4	797
W	41.752431127	-122.901571093	1002.5	798
W	41.752431127	-122.860248590	1661.8	799
W	41.752431127	-122.818926087	1384.1	800
W	41.752431127	-122.777603584	1573.4	801
W	41.752431127	-122.736281081	1441.5	802
W	41.752431127	-122.694958578	1416.9	803
W	41.752431127	-122.653636075	1073.0	804
W	41.752431127	-122.612313571	826.7	805
W	41.752431127	-122.570991068	759.4	806
W	41.752431127	-122.529668565	789.0	807
W	41.752431127	-122.488346062	811.2	808
W	41.752431127	-122.447023559	849.6	809
W	41.752431127	-122.405701056	929.8	810
W	41.752431127	-122.364378553	946.7	811
W	41.752431127	-122.323056050	988.4	812
W	41.752431127	-122.281733547	1120.1	813
W	41.752431127	-122.240411044	1375.6	814
W	41.752431127	-122.199088541	1588.4	815
W	41.752431127	-122.157766038	1670.4	816
W	41.752431127	-122.116443535	1736.1	817
W	41.752431127	-122.075121032	1369.8	818
W	41.752431127	-122.033798529	1306.1	819
W	41.752431127	-121.992476025	1309.2	820
W	41.752431127	-121.951153522	1373.9	821
W	41.752431127	-121.909831019	1349.5	822
W	41.752431127	-121.868508516	1327.3	823
W	41.752431127	-121.827186013	1337.9	824
W	41.752431127	-121.785863510	1339.2	825
W	41.752431127	-121.744541007	1400.2	826
W	41.752431127	-121.703218504	1364.5	827
W	41.752431127	-121.661896001	1387.3	828
W	41.752431127	-121.620573498	1415.4	829
W	41.752431127	-121.579250995	1399.2	830
W	41.752431127	-121.537928492	1402.2	831
W	41.752431127	-121.496605989	1329.2	832
W	41.752431127	-121.455283486	1292.6	833
W	41.752431127	-121.413960982	1277.6	834
W	41.752431127	-121.372638479	1269.1	835
W	41.752431127	-121.331315976	1264.8	836
W	41.752431127	-121.289993473	1341.7	837
W	41.752431127	-121.248670970	1427.2	838
W	41.752431127	-121.207348467	1333.9	839
W	41.752431127	-121.166025964	1420.9	840
W	41.752431127	-121.124703461	1385.1	841
W	41.752431127	-121.083380958	1392.9	842
W	41.752431127	-121.042058455	1419.6	843
W	41.752431127	-121.000735952	1437.7	844
W	41.752431127	-120.959413449	1483.7	845
W	41.752431127	-120.918090946	1516.1	846
W	41.752431127	-120.876768443	1500.5	847
W	41.752431127	-120.835445939	1492.3	848
W	41.752431127	-120.794123436	1514.0	849
W	41.752431127	-120.752800933	1550.6	850
W	41.752431127	-120.711478430	1581.4	851
W	41.752431127	-120.670155927	1534.4	852
W	41.752431127	-120.628833424	1538.7	853
W	41.752431127	-120.587510921	1573.7	854
W	41.752431127	-120.546188418	1585.2	855
W	41.752431127	-120.504865915	1434.7	856
W	41.752431127	-120.463543412	1435.8	857
W	41.752431127	-120.422220909	1439.9	858
W	41.752431127	-120.380898406	1450.3	859
W	41.752431127	-120.339575903	1636.3	860
W	41.752431127	-120.298253400	1790.8	861
W	41.752431127	-120.256930897	1861.2	862
W	41.752431127	-120.215608393	1915.5	863
W	41.752431127	-120.174285890	1356.3	864
W	41.752431127	-120.132963387	1356.3	865
W	41.752431127	-120.091640884	1360.6	866
W	41.752431127	-120.050318381	1528.5	867
W	41.752431127	-120.008995878	1768.1	868
W	41.721595934	-124.141246185	51.5	869
W	41.721595934	-124.099923682	244.8	870
W	41.721595934	-124.058601179	201.5	871
W	41.721595934	-124.017278676	456.5	872
W	41.721595934	-123.975956173	232.3	873
W	41.721595934	-123.934633670	403.3	874
W	41.721595934	-123.893311167	352.2	875
W	41.721595934	-123.851988664	373.3	876
W	41.721595934	-123.810666160	902.5	877
W	41.721595934	-123.769343657	1177.5	878
W	41.721595934	-123.728021154	937.8	879
W	41.721595934	-123.686698651	1023.8	880
W	41.721595934	-123.645376148	1035.3	881
W	41.721595934	-123.604053645	1051.0	882
W	41.721595934	-123.562731142	674.4	883
W	41.721595934	-123.521408639	683.0	884
W	41.721595934	-123.480086136	657.0	885
W	41.721595934	-123.438763633	293.4	886
W	41.721595934	-123.397441130	781.0	887
W	41.721595934	-123.356118627	565.6	888
W	41.721595934	-123.314796124	991.2	889
W	41.721595934	-123.273473621	1100.8	890
W	41.721595934	-123.232151118	1277.9	891
W	41.721595934	-123.190828614	1598.2	892
W	41.721595934	-123.149506111	1642.8	893
W	41.721595934	-123.108183608	1074.8	894
W	41.721595934	-123.066861105	1703.0	895
W	41.721595934	-123.025538602	725.0	896
W	41.721595934	-122.984216099	770.1	897
W	41.721595934	-122.942893596	1209.3	898
W	41.721595934	-122.901571093	1715.5	899
W	41.721595934	-122.860248590	1186.9	900
W	41.721595934	-122.818926087	1257.3	901
W	41.721595934	-122.777603584	1208.9	902
W	41.721595934	-122.736281081	1327.7	903
W	41.721595934	-122.694958578	931.3	904
W	41.721595934	-122.653636075	866.8	905
W	41.721595934	-122.612313571	819.5	906
W	41.721595934	-122.570991068	767.0	907
W	41.721595934	-122.529668565	780.9	908
W	41.721595934	-122.488346062	795.2	909
W	41.721595934	-122.447023559	798.1	910
W	41.721595934	-122.405701056	823.0	911
W	41.721595934	-122.364378553	879.7	912
W	41.721595934	-122.323056050	963.0	913
W	41.721595934	-122.281733547	1328.9	914
W	41.721595934	-122.240411044	2127.4	915
W	41.721595934	-122.199088541	2071.9	916
W	41.721595934	-122.157766038	1770.9	917
W	41.721595934	-122.116443535	1674.9	918
W	41.721595934	-122.075121032	1637.8	919
W	41.721595934	-122.033798529	1560.1	920
W	41.721595934	-121.992476025	1330.8	921
W	41.721595934	-121.951153522	1395.7	922
W	41.721595934	-121.909831019	1624.6	923
W	41.721595934	-121.868508516	1377.6	924
W	41.721595934	-121.827186013	1341.6	925
W	41.721595934	-121.785863510	1380.3	926
W	41.721595934	-121.744541007	1535.8	927
W	41.721595934	-121.703218504	1435.5	928
W	41.721595934	-121.661896001	1420.2	929
W	41.721595934	-121.620573498	1464.9	930
W	41.721595934	-121.579250995	1521.4	931
W	41.721595934	-121.537928492	1510.3	932
W	41.721595934	-121.496605989	1373.0	933
W	41.721595934	-121.455283486	1323.4	934
W	41.721595934	-121.413960982	1296.3	935
W	41.721595934	-121.372638479	1286.0	936
W	41.721595934	-121.331315976	1274.9	937
W	41.721595934	-121.289993473	1269.4	938
W	41.721595934	-121.248670970	1297.3	939
W	41.721595934	-121.207348467	1330.9	940
W	41.721595934	-121.166025964	1365.0	941
W	41.721595934	-121.124703461	1390.8	942
W	41.721595934	-121.083380958	1407.6	943
W	41.721595934	-121.042058455	1439.9	944
W	41.721595934	-121.000735952	1457.2	945
W	41.721595934	-120.959413449	1511.0	946
W	41.721595934	-120.918090946	1503.2	947
W	41.721595934	-120.876768443	1488.2	948
W	41.721595934	-120.835445939	1490.5	949
W	41.721595934	-120.794123436	1515.1	950
W	41.721595934	-120.752800933	1572.7	951
W	41.721595934	-120.711478430	1560.6	952
W	41.721595934	-120.670155927	1525.6	953
W	41.721595934	-120.628833424	1534.9	954
W	41.721595934	-120.587510921	1540.7	955
W	41.721595934	-120.546188418	1561.5	956
W	41.721595934	-120.504865915	1442.6	957
W	41.721595934	-120.463543412	1435.2	958
W	41.721595934	-120.422220909	1444.3	959
W	41.721595934	-120.380898406	1461.2	960
W	41.721595934	-120.339575903	1637.5	961
W	41.721595934	-120.298253400	1937.8	962
W	41.721595934	-120.256930897	2217.1	963
W	41.721595934	-120.215608393	1653.4	964
W	41.721595934	-120.174285890	1356.3	965
W	41.721595934	-120.132963387	1356.3	966
W	41.721595934	-120.091640884	1365.3	967
W	41.721595934	-120.050318381	1593.7	968
W	41.721595934	-120.008995878	1807.2	969
W	41.690745937	-124.099923682	274.7	970
W	41.690745937	-124.058601179	519.1	971
W	41.690745937	-124.017278676	487.6	972
W	41.690745937	-123.975956173	677.5	973
W	41.690745937	-123.934633670	384.2	974
W	41.690745937	-123.893311167	243.3	975
W	41.690745937	-123.851988664	522.4	976
W	41.690745937	-123.810666160	652.9	977
W	41.690745937	-123.769343657	676.3	978
W	41.690745937	-123.728021154	1162.4	979
W	41.690745937	-123.686698651	1637.8	980
W	41.690745937	-123.645376148	1396.1	981
W	41.690745937	-123.604053645	1316.7	982
W	41.690745937	-123.562731142	1503.0	983
W	41.690745937	-123.521408639	636.0	984
W	41.690745937	-123.480086136	814.5	985
W	41.690745937	-123.438763633	394.4	986
W	41.690745937	-123.397441130	844.6	987
W	41.690745937	-123.356118627	551.8	988
W	41.690745937	-123.314796124	897.7	989
W	41.690745937	-123.273473621	1632.1	990
W	41.690745937	-123.232151118	1600.8	991
W	41.690745937	-123.190828614	1487.9	992
W	41.690745937	-123.149506111	1509.3	993
W	41.690745937	-123.108183608	777.1	994
W	41.690745937	-123.066861105	591.4	995
W	41.690745937	-123.025538602	1032.9	996
W	41.690745937	-122.984216099	1379.6	997
W	41.690745937	-122.942893596	1515.2	998
W	41.690745937	-122.901571093	1166.3	999
W	41.690745937	-122.860248590	982.8	1000
W	41.690745937	-122.818926087	969.2	1001
W	41.690745937	-122.777603584	1774.6	1002
W	41.690745937	-122.736281081	1310.1	1003
W	41.690745937	-122.694958578	1061.7	1004
W	41.690745937	-122.653636075	850.1	1005
W	41.690745937	-122.612313571	1064.8	1006
W	41.690745937	-122.570991068	816.3	1007
W	41.690745937	-122.529668565	758.0	1008
W	41.690745937	-122.488346062	811.2	1009
W	41.690745937	-122.447023559	831.3	1010
W	41.690745937	-122.405701056	875.0	1011
W	41.690745937	-122.364378553	853.5	1012
W	41.690745937	-122.323056050	978.8	1013
W	41.690745937	-122.281733547	1198.4	1014
W	41.690745937	-122.240411044	1804.4	1015
W	41.690745937	-122.199088541	1903.9	1016
W	41.690745937	-122.157766038	1875.8	1017
W	41.690745937	-122.116443535	1596.0	1018
W	41.690745937	-122.075121032	1567.3	1019
W	41.690745937	-122.033798529	1607.7	1020
W	41.690745937	-121.992476025	1393.0	1021
W	41.690745937	-121.951153522	1356.0	1022
W	41.690745937	-121.909831019	1464.9	1023
W	41.690745937	-121.868508516	1386.2	1024
W	41.690745937	-121.827186013	1372.9	1025
W	41.690745937	-121.785863510	1457.7	1026
W	41.690745937	-121.744541007	1457.1	1027
W	41.690745937	-121.703218504	1478.3	1028
W	41.690745937	-121.661896001	1555.1	1029
W	41.690745937	-121.620573498	1703.0	1030
W	41.690745937	-121.579250995	1589.8	1031
W	41.690745937	-121.537928492	1597.3	1032
W	41.690745937	-121.496605989	1557.1	1033
W	41.690745937	-121.455283486	1324.5	1034
W	41.690745937	-121.413960982	1308.8	1035
W	41.690745937	-121.372638479	1313.2	1036
W	41.690745937	-121.331315976	1275.2	1037
W	41.690745937	-121.289993473	1266.0	1038
W	41.690745937	-121.248670970	1281.2	1039
W	41.690745937	-121.207348467	1332.1	1040
W	41.690745937	-121.166025964	1371.1	1041
W	41.690745937	-121.124703461	1427.2	1042
W	41.690745937	-121.083380958	1457.4	1043
W	41.690745937	-121.042058455	1471.9	1044
W	41.690745937	-121.000735952	1497.9	1045
W	41.690745937	-120.959413449	1520.8	1046
W	41.690745937	-120.918090946	1510.3	1047
W	41.690745937	-120.876768443	1509.2	1048
W	41.690745937	-120.835445939	1515.5	1049
W	41.690745937	-120.794123436	1523.1	1050
W	41.690745937	-120.752800933	1527.7	1051
W	41.690745937	-120.711478430	1531.6	1052
W	41.690745937	-120.670155927	1515.3	1053
W	41.690745937	-120.628833424	1513.1	1054
W	41.690745937	-120.587510921	1528.4	1055
W	41.690745937	-120.546188418	1529.7	1056
W	41.690745937	-120.504865915	1533.7	1057
W	41.690745937	-120.463543412	1468.9	1058
W	41.690745937	-120.422220909	1450.1	1059
W	41.690745937	-120.380898406	1461.5	1060
W	41.690745937	-120.339575903	1662.5	1061
W	41.690745937	-120.298253400	2198.3	1062
W	41.690745937	-120.256930897	2307.7	1063
W	41.690745937	-120.215608393	1395.4	1064
W	41.690745937	-120.174285890	1356.3	1065
W	41.690745937	-120.132963387	1356.3	1066
W	41.690745937	-120.091640884	1382.5	1067
W	41.690745937	-120.050318381	1627.1	1068
W	41.690745937	-120.008995878	1753.7	1069
W	41.659881138	-124.099923682	237.2	1070
W	41.659881138	-124.058601179	451.7	1071
W	41.659881138	-124.017278676	417.5	1072
W	41.659881138	-123.975956173	892.5	1073
W	41.659881138	-123.934633670	388.2	1074
W	41.659881138	-123.893311167	490.4	1075
W	41.659881138	-123.851988664	694.7	1076
W	41.659881138	-123.810666160	636.9	1077
W	41.659881138	-123.769343657	656.4	1078
W	41.659881138	-123.728021154	1309.8	1079
W	41.659881138	-123.686698651	1782.9	1080
W	41.659881138	-123.645376148	1212.3	1081
W	41.659881138	-123.604053645	806.3	1082
W	41.659881138	-123.562731142	1366.7	1083
W	41.659881138	-123.521408639	1299.2	1084
W	41.659881138	-123.480086136	769.1	1085
W	41.659881138	-123.438763633	450.6	1086
W	41.659881138	-123.397441130	733.9	1087
W	41.659881138	-123.356118627	1113.7	1088
W	41.659881138	-123.314796124	779.5	1089
W	41.659881138	-123.273473621	1292.1	1090
W	41.659881138	-123.232151118	2096.8	1091
W	41.659881138	-123.190828614	1739.9	1092
W	41.659881138	-123.149506111	1603.9	1093
W	41.659881138	-123.108183608	864.6	1094
W	41.659881138	-123.066861105	1382.2	1095
W	41.659881138	-123.025538602	1237.3	1096
W	41.659881138	-122.984216099	1115.2	1097
W	41.659881138	-122.942893596	983.1	1098
W	41.659881138	-122.901571093	998.1	1099
W	41.659881138	-122.860248590	901.4	1100
W	41.659881138	-122.818926087	1034.3	1101
W	41.659881138	-122.777603584	1403.7	1102
W	41.659881138	-122.736281081	1168.0	1103
W	41.659881138	-122.694958578	1193.6	1104
W	41.659881138	-122.653636075	1087.5	1105
